Energy	Ytterbium	Lutetium	Hafnium	Tantalum	Tungsten	Rhenium	Osmium	Iridium	Platinum	Gold	Mercury	Thallium	Lead	Bismuth	Polonium	Astatine	Radon	Francium	Radium	Actinium	Thorium	Protactinium	Uranium
172.2	6.84323481992233	10.0490382422086	13.7510825268176	18.1678695161765	21.7525368387708	24.5196329610298	26.985657127026	27.8813043030135	1277.5915310398	25.5585094779106	18.3773959059186	16.4575231472451	16.2465009761252	14.5154981868832	14.5115937341053	10.1703248212268	0.0153386893187369	6.82863706389799	9.24277323397752	17.5040905529524	20.6722057034422	28.3710057540149	35.0659035086947
172.3	6.83356714522293	10.0347759720569	13.7315765598956	18.1421106391583	21.7217206868556	24.4849119269377	26.9474033269282	27.8419666832409	1275.78613418992	25.5223344085749	18.3514001750169	16.4343014415351	16.2235567750507	14.4949767739766	14.4909020940008	10.1559518200979	0.0153169777318036	6.82228514863782	9.22974050028605	17.4794536149547	20.6431704391929	28.3312545085615	35.0168873947989
172.4	6.82391999171465	10.0205437692004	13.7121115899632	18.1164057220148	21.6909689955599	24.450263490435	26.9092298691389	27.8027122876717	1273.98450480975	25.4862349318069	18.3254585751855	16.4111281009271	16.2006602828421	14.4744979391657	14.4702536619793	10.1416085621445	0.0152953111983507	6.815940532695	9.21673448987584	17.4548670762558	20.6141944279222	28.2915841731988	34.9679707620612
172.5	6.8142933041175	10.0063415530211	13.6926875073171	18.090754620674	21.6602815929612	24.4156874579908	26.8711365390973	27.7635408931858	1272.18663288079	25.4502108463242	18.2995709626345	16.3880029969367	16.1778113729475	14.4540615698611	14.4496483242697	10.1272949690283	0.0152736895994653	6.80960321202364	9.20375513303837	17.4303308056732	20.58527751567	28.2519945380638	34.9191533531298
172.6	6.80468702733178	9.99216924316343	13.6733042026103	18.0651571915314	21.6296583076941	24.381183636701	26.8331231229374	27.724452277386	1270.39250841687	25.4142619514953	18.2737371940381	16.3649260014944	16.1550099192232	14.433667553835	14.4290859674606	10.113010962661	0.0152521128166152	6.80327318255764	9.19080236028534	17.4058446724375	20.5564195489611	28.2124853939539	34.8704349114604
172.7	6.79510110643744	9.97802675953274	13.6539615668507	18.0396132914479	21.5990989689483	24.346751834286	26.795189407485	27.6854462185959	1268.60212146408	25.3783880473369	18.247957126533	16.3418969869436	16.1322557959318	14.4133157792194	14.4085664784995	10.0987564652037	0.0152305807316468	6.7969504402108	9.17787610234781	17.3814085461918	20.5276203748029	28.1730565323238	34.8218151813126
172.8	6.78553548669333	9.96391402229468	13.6346594913999	18.0141227777482	21.5686034064665	24.3123918590882	26.7573351802554	27.6465224958563	1266.81546210059	25.3425889345116	18.2222306177166	16.3189158260395	16.1095488777407	14.3930061345052	14.3880897446913	10.0845313990654	0.0152090932267842	6.79063498087697	9.16497629017539	17.3570222969892	20.4988798406841	28.133707745283	34.7732939077474
172.9	6.77599011353655	9.94983095187403	13.6153978679717	17.988685508219	21.5381714505421	24.2781035200698	26.7195602294506	27.6076808889231	1265.03252043656	25.3068644143254	18.1965575256451	16.2959823919475	16.0868890397205	14.3727385085406	14.3676556536972	10.0703356869028	0.0151876501846272	6.7843268004301	9.1521028549355	17.3326857952919	20.4701977945727	28.0944388255941	34.7248708366239
173	6.76646493258178	9.93577746895373	13.5961765886306	17.963301341107	21.5078029320172	24.2438866268101	26.6818643439568	27.5689211782645	1263.25328661402	25.2712142887254	18.1709377088321	16.2730965582411	16.0642761573437	14.3525127905297	14.3472640935329	10.0561692516187	0.0151662514881504	6.77802589472443	9.13925572801246	17.3083989119695	20.4415740849143	28.0552495666697	34.6765457145968
173.1	6.7569598896206	9.92175349447393	13.5769955457911	17.9379701351176	21.4774976822807	24.2097409895037	26.6442473133417	27.530243145058	1261.47775080672	25.2356383602971	18.1453710262464	16.2502581989013	16.0417101064831	14.3323288700314	14.3269149525678	10.0420320163616	0.0151448970207017	6.77173225959455	9.12643484100678	17.2841615182975	20.4130085606302	28.0161397625702	34.6283182891131
173.2	6.74747493062077	9.90775894963101	13.5578546322154	17.9126917494126	21.4472555332657	24.1756664189576	26.6067089278519	27.491646571188	1259.70590322005	25.200136432262	18.1198573373106	16.227467188314	16.0191907634101	14.3121866369578	14.3066081195233	10.0279239045242	0.0151235866660005	6.76544589085551	9.1136401257343	17.2599734859557	20.3845010711159	27.9771092080017	34.5801883084092
173.3	6.73801000172563	9.89379375587655	13.5387537410131	17.8874660436092	21.4170763174482	24.1416627265894	26.5692489784105	27.4531312392433	1257.93773409089	25.1647083084756	18.0943965018994	16.2047234012693	15.9967180047933	14.2920859815732	14.286343483472	10.0138448397433	0.0151023203081371	6.75916678430297	9.10087151422546	17.2358346870271	20.356051466239	27.9381576983131	34.5321555215084
173.4	6.72856504925337	9.87985783491641	13.5196927656391	17.8622928777775	21.3869598678442	24.1077297244243	26.5318672566143	27.4146969325139	1256.17323368751	25.1293537934244	18.0689883803377	16.1820267129595	15.9742917076972	14.2720267944923	14.266120933836	9.99979474589803	0.0150810978315705	6.75289493571329	9.08812893872443	17.2117449939959	20.327659596338	27.8992850294943	34.4842196782175
173.5	6.71914001969639	9.86595110870978	13.5006715998926	17.8371721124391	21.3569060180085	24.0738672250936	26.4945635547315	27.3763434349887	1254.41239230943	25.0940726922241	18.043632833399	16.1593769989779	15.9519117495804	14.2520089666794	14.2459403603856	9.98577354710963	0.0150599191211274	6.74663034084364	9.07541233168839	17.1877042797464	20.2993253122199	27.8604909981734	34.4363805291243
173.6	6.70973485972064	9.85207349946813	13.4816901379158	17.8121036085657	21.3269146020318	24.0400750418318	26.4573376656991	27.3380705313528	1252.65520028733	25.0588648106167	18.0183297223038	16.136774135317	15.9295780082944	14.2320323894467	14.2258016532382	9.97178116774011	0.0150387840620009	6.74037299543211	9.06272162578671	17.1637124175613	20.2710484651591	27.8217754016147	34.3886378255947
173.7	6.70034951616495	9.83822492965437	13.4627482741926	17.7870872275768	21.2969854545394	24.0063529884747	26.42018938312	27.299878006985	1250.9016479829	25.0237299549684	17.9930789087176	16.1142179983671	15.9072903620817	14.2120969544532	14.2057047028573	9.95781753239156	0.015017692539749	6.73412289519783	9.05005675390017	17.1397692811205	20.2428289068953	27.7831380377161	34.3409913197695
173.8	6.69098393604039	9.82440532198179	13.4438459035473	17.7621228313385	21.2671184106888	23.9727008794567	26.3831185012613	27.2617656479549	1249.15172578877	24.9886679322675	17.9678802547497	16.0917084649148	15.8850486895748	14.1922025537034	14.1856494000504	9.94388256590519	0.0149966444402932	6.72788003584106	9.03741764912021	17.1158747444992	20.2146664896319	27.7445787050069	34.2934407645623
173.9	6.68163806652958	9.81061459941319	13.4249829211431	17.7372102821615	21.2373133061676	23.9391185298089	26.3461248150508	27.2237332410205	1247.40542412833	24.9536785501213	17.942733622951	16.0692454121417	15.8628528697945	14.1723490795459	14.1656356359688	9.92997619336044	0.0149756396499174	6.72164441304334	9.02480424474812	17.0920286821671	20.1865610660344	27.7060972026456	34.2459859136557
174	6.67231185498608	9.79685268515985	13.4061592224813	17.7123494427995	21.2075699771917	23.9056057551568	26.3092081200753	27.1857805736257	1245.66273345567	24.9187616167546	17.9176388763127	16.0468287176225	15.8407027821484	14.1525364246721	14.1456633021055	9.91609834007414	0.0149546780552661	6.71541602246756	9.01221647429429	17.0682309689862	20.1585124892285	27.6676933304172	34.1986265214993
174.1	6.66300524893369	9.78311950268069	13.3873747033994	17.6875401764477	21.1778882605035	23.8721623717179	26.2723682125776	27.1479074338973	1243.92364425543	24.8839169410069	17.8925958782647	16.0244582593239	15.8185983064296	14.132764482115	14.1257322902942	9.90224893159957	0.0149337595433435	6.7091948597581	8.99965427147744	17.0444814802101	20.1305206127986	27.6293668887316	34.1513623433067
174.2	6.65371819606589	9.76941497568125	13.3686292600703	17.6627823467408	21.1482679933693	23.8387881962996	26.2356048894545	27.110113610643	1242.18814704271	24.84914433233	17.8676044926734	16.0021339156028	15.7965393228151	14.1130331452481	14.1058424927083	9.88842789372562	0.014912884001512	6.7029809205409	8.98711757022384	17.0207800914819	20.102585290786	27.5911176786205	34.1041931350524
174.3	6.64445064424509	9.75573902811279	13.3499227890008	17.6380758177517	21.118709013578	23.8054830462969	26.198917948254	27.0723988933484	1240.45623236293	24.8144436007861	17.8426645838408	15.9798555652052	15.7745257118644	14.0933423077836	14.0859938018595	9.8746351524759	0.0148920513174908	6.69677420042362	8.97460630466658	16.9971266788333	20.0747063776874	27.5529455017356	34.0571186534695
174.4	6.63520254150207	9.74209158417136	13.3312551870305	17.6134204539895	21.0892111594385	23.77224673969	26.1623071871727	27.0347630721745	1238.72789079174	24.7798145570453	17.8177760165024	15.9576230872645	15.7525573545182	14.0736918637716	14.0661861105963	9.86087063410786	0.0148712613793546	6.69057469499571	8.96212040914478	16.9735211186829	20.046883728453	27.5148501603465	34.0101386560464
174.5	6.6259738360353	9.72847256829687	13.3126263513305	17.5888161203981	21.0597742697781	23.7390790950426	26.1257724050538	26.9972059379555	1237.00311293488	24.745257012383	17.7929386558256	15.9354363613	15.7306341320966	14.0540817075989	14.0464193121032	9.84713426511196	0.0148505140755323	6.68438239982853	8.94965981820284	16.9499632878348	20.019117198485	27.4768314573379	33.9632529010245
174.6	6.61676447621033	9.71488190517215	13.2940361794019	17.5642626823544	21.0303981839408	23.7059799314993	26.0893134013844	26.9597272821958	1235.2818894281	24.7107707786783	17.7681523674081	15.9132952672154	15.7087559262982	14.0345117339872	14.0266932998994	9.83342597221075	0.0148298092948058	6.67819731047546	8.93722446658972	16.9264530634773	19.9914066436359	27.4388891962078	33.9164611473953
174.7	6.60757441055914	9.7013195197221	13.2754845690748	17.5397600056669	21.0010827417847	23.6729490687833	26.0529299762933	26.9223268970679	1233.56421093701	24.676355668411	17.7434170172765	15.8911996852979	15.6869226191983	14.0149818379924	14.007007967837	9.81974568235806	0.0148091469263085	6.67201942247201	8.92481428925813	16.9029903231815	19.9637519202068	27.4010231810652	33.8697631548977
174.8	6.59840358777953	9.68778533711268	13.2569714185072	17.5153079565737	20.9718277836805	23.6399863271948	26.0166219305481	26.8850045754096	1231.85006815702	24.6420114946599	17.7187324718843	15.869149496216	15.6651340932475	13.9954919150032	13.9873632101009	9.80609332273811	0.014788526859524	6.66584873133593	8.91242922136386	16.8795749448996	19.9361528849461	27.3632332166275	33.8231586840151
174.9	6.58925195673447	9.67427928275005	13.2384966261834	17.4909064017413	20.9426331505094	23.607091527608	25.9803890655534	26.8477601107216	1230.13945181316	24.6077380711003	17.6940985981108	15.8471445810186	15.6433902312706	13.9760418607397	13.9677589212064	9.79246882076469	0.0147679489842851	6.65968523256729	8.90006919826496	16.856206806964	19.9086093950472	27.3255191082189	33.7766474959731
175	6.58011946645147	9.6608012822797	13.220060090913	17.4665552082625	20.9134986836615	23.5742644914698	25.9442311833479	26.810593297165	1228.43235266002	24.5735352120018	17.6695152632591	15.8251848211333	15.6216909164648	13.9566315712522	13.9481949959987	9.77887210408027	0.0147474131907721	6.65352892164864	8.88773415552107	16.8328857880855	19.8811213081476	27.2878806617677	33.7302293527362
175.1	6.57100606612202	9.64735126158547	13.2016617118296	17.4422542436555	20.8844242250335	23.541505040797	25.9081480866026	26.7735039295591	1226.72876148163	24.539402732226	17.6449823350545	15.803270098365	15.6000360323986	13.9372609429203	13.9286713296517	9.76530310055519	0.0147269193695118	6.64737979404505	8.87542402889265	16.8096117673523	19.8536884823269	27.2503176838043	33.6839040170059
175.2	6.5619117051009	9.63392914678872	13.1833013883897	17.4180033758615	20.8554096170267	23.5088129981745	25.8721395786177	26.7364918033784	1225.02866909133	24.5053404472245	17.6204996816432	15.7814002948948	15.5784254630103	13.9179298724511	13.9091878176665	9.75176173828681	0.0147064674113761	6.64123784520426	8.86313875434021	16.7863846242281	19.826310776105	27.2128299814589	33.6376712522171
175.3	6.55283633290558	9.6205348642474	13.1649790203713	17.3938024732436	20.8264547025457	23.4761881867531	25.8362054633209	26.6995567147506	1223.33206633169	24.4713481730364	17.5960671715906	15.7595752932782	15.5568590926067	13.8986382568785	13.8897443558703	9.73824794559864	0.0146860572075806	6.63510307055681	8.85087826802367	16.7632042385512	19.7989880484411	27.1754173624596	33.5915308225364
175.4	6.54377989921565	9.60716834055517	13.1466945078727	17.3696514045852	20.7975593249959	23.4436304302473	25.8003455452648	26.6626984604539	1221.63894407438	24.4374257262863	17.5716846738796	15.7377949764438	15.5353368058613	13.8793859935619	13.8703408404154	9.72476165103957	0.0146656886496838	6.62897546551606	8.83864250630155	16.7400704905331	19.7717201587315	27.1380796351297	33.5454824928586
175.5	6.53474235387215	9.59382950254049	13.1284477513116	17.3455500390883	20.7687233282821	23.4111395529331	25.7645596296242	26.6259168379148	1219.94929322005	24.4035729241821	17.5473520579093	15.7160592276922	15.5138584878138	13.8601729801845	13.8509771677779	9.71130278338299	0.0146453616295852	6.62285502547838	8.8264314057303	16.7169832607567	19.7445069668084	27.1008166083862	33.4995260288048
175.6	6.525723646877	9.58051827726581	13.1102386514234	17.3214982463718	20.7399465568061	23.3787153796462	25.7288475221945	26.5892116452053	1218.26310469826	24.3697895845127	17.5230691934931	15.6943679306941	15.4924240238679	13.840999114753	13.8316532347563	9.69787127162593	0.0146250760395245	6.61674174582322	8.81424490306352	16.6939424301756	19.7173483329382	27.063628091737	33.453661196719
175.7	6.5167237283924	9.56723459202659	13.0920671092606	17.2974958964701	20.7112288554654	23.3463577357799	25.6932090293889	26.5525826810412	1216.58036946734	24.336075525646	17.4988359508576	15.6727209694893	15.4710332997903	13.8218642955953	13.8123689384708	9.68446704498834	0.0146048317720802	6.6106356219132	8.80208293525131	16.6709478801123	19.6902441178197	27.0265138952793	33.4078877636663
175.8	6.50774254874018	9.55397837435052	13.0739330261909	17.2735428598319	20.682570069651	23.3140664472823	25.6576439582361	26.5160297447787	1214.9010785143	24.3024305665265	17.4746522006406	15.6511182284853	15.4496862017094	13.8027684213604	13.7931241763617	9.67109003291216	0.0145846287201682	6.60453664909424	8.78994543943952	16.6479994922568	19.6631941825829	26.9894738296971	33.3622054974297
175.9	6.49878005840126	9.54074955199656	13.0558363038969	17.2496390073178	20.6539700452455	23.2818413406553	25.6221521163782	26.4795526364128	1213.22522285471	24.2688545266734	17.4505178138898	15.6295595924557	15.4283826161138	13.7837113910164	13.7739188461886	9.65774016506059	0.0145644667770409	6.59844482269566	8.77783235296904	16.6250971486658	19.6361983887873	26.9525077062592	33.3166141665076
176	6.48983620801502	9.52754805295416	13.0377768443739	17.2257842101995	20.6254286286215	23.2496822429518	25.5867333120681	26.4431511565748	1211.55279353259	24.2353472261783	17.4264326620614	15.608044946539	15.407122429851	13.7646931038498	13.7547528460289	9.64441737131721	0.0145443458362856	6.59236013803026	8.76574361337507	16.6022407317607	19.6092565984202	26.9156153368171	33.2711135401115
176.1	6.48091094837869	9.51437380544233	13.0197545499298	17.2019783401579	20.5969456666397	23.2175889817738	25.5513873541677	26.4068251065294	1209.88378162034	24.2019084857032	17.4023966170182	15.5865741762374	15.385905530126	13.7457134594638	13.7356260742768	9.63112158178521	0.0145242657918235	6.58628259039447	8.75367915838646	16.5794301243267	19.5823686738954	26.8787965338028	33.225703388163
