Energy	Hydrogen	Helium	Lithium	Beryllium	Boron	Carbon	Nitrogen	Oxygen	Fluorine	Neon	Sodium	Magnesium	Aluminum	Silicon	Phosphorus	Sulfur	Chlorine	Argon	Potassium
97.6	2.88E-05	3.07E-05	0.078263257	0.218930226	0.146026447	0.368682616	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098364934	0.29516	0.453350964	0.418948007	0.344856992	0.400508428	6.14E-04	3.40E-04	0.210089991
97.7	2.88E-05	3.07E-05	0.078263053	0.218927699	0.146017636	0.368669047	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098308583	0.29504	0.453099013	0.418608672	0.344525567	0.400097453	6.14E-04	3.40E-04	0.209818464
97.8	2.88E-05	3.07E-05	0.07826285	0.218925183	0.146008861	0.368655534	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098252458	0.29492	0.45284808	0.418270602	0.344195261	0.399688062	6.13E-04	3.39E-04	0.209548034
97.9	2.88E-05	3.07E-05	0.078262647	0.218922678	0.146000123	0.368642079	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098196559	0.2948	0.452598157	0.417933791	0.343866068	0.399280246	6.13E-04	3.39E-04	0.209278695
98	2.88E-05	3.07E-05	0.078262446	0.218920182	0.14599142	0.368628679	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098140885	0.29468	0.45234924	0.417598232	0.343537983	0.398873999	6.12E-04	3.39E-04	0.209010441
98.1	2.88E-05	3.07E-05	0.078262246	0.218917698	0.145982753	0.368615335	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098085434	0.29456	0.452101325	0.417263921	0.343211002	0.398469312	6.11E-04	3.38E-04	0.208743268
98.2	2.88E-05	3.07E-05	0.078262046	0.218915224	0.145974122	0.368602047	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.098030205	0.29445	0.451854406	0.41693085	0.342885119	0.398066178	6.11E-04	3.38E-04	0.208477168
98.3	2.88E-05	3.07E-05	0.078261847	0.21891276	0.145965526	0.368588815	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.097975198	0.29433	0.451608477	0.416599015	0.34256033	0.397664589	6.10E-04	3.37E-04	0.208212139
98.4	2.88E-05	3.07E-05	0.078261649	0.218910306	0.145956966	0.368575637	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.09792041	0.29421	0.451363535	0.41626841	0.34223663	0.397264538	6.10E-04	3.37E-04	0.207948173
98.5	2.88E-05	3.07E-05	0.078261452	0.218907862	0.14594844	0.368562514	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.097865842	0.2941	0.451119573	0.415939027	0.341914014	0.396866017	6.09E-04	3.37E-04	0.207685265
98.6	2.88E-05	3.07E-05	0.078261256	0.218905429	0.145939949	0.368549446	1.85E-04	2.03E-04	2.46E-04	1.17E-04	0.097811492	0.29398	0.450876588	0.415610863	0.341592477	0.396469019	6.08E-04	3.36E-04	0.20742341
98.7	2.88E-05	3.07E-05	0.078261061	0.218903006	0.145931493	0.368536433	1.85E-04	2.03E-04	2.45E-04	1.17E-04	0.097757358	0.29386	0.450634574	0.415283911	0.341272016	0.396073537	6.08E-04	3.36E-04	0.207162604
98.8	2.88E-05	3.07E-05	0.078260866	0.218900593	0.145923072	0.368523473	1.85E-04	2.03E-04	2.45E-04	1.17E-04	0.09770344	0.29375	0.450393527	0.414958165	0.340952624	0.395679564	6.07E-04	3.36E-04	0.20690284
98.9	2.88E-05	3.07E-05	0.078260672	0.21889819	0.145914685	0.368510567	1.85E-04	2.03E-04	2.45E-04	1.17E-04	0.097649737	0.29364	0.450153441	0.41463362	0.340634298	0.395287091	6.06E-04	3.35E-04	0.206644113
99	2.88E-05	3.07E-05	0.078260479	0.218895796	0.145906332	0.368497714	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097596248	0.29352	0.449914312	0.41431027	0.340317033	0.394896112	6.06E-04	3.35E-04	0.206386419
99.1	2.88E-05	3.07E-05	0.078260287	0.218893413	0.145898013	0.368484914	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097542971	0.29341	0.449676135	0.413988109	0.340000824	0.39450662	6.05E-04	3.34E-04	0.206129751
99.2	2.88E-05	3.07E-05	0.078260096	0.21889104	0.145889728	0.368472168	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097489905	0.2933	0.449438905	0.413667132	0.339685667	0.394118607	6.05E-04	3.34E-04	0.205874106
99.3	2.88E-05	3.07E-05	0.078259905	0.218888676	0.145881476	0.368459474	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.09743705	0.29318	0.449202618	0.413347334	0.339371557	0.393732067	6.04E-04	3.34E-04	0.205619477
99.4	2.88E-05	3.07E-05	0.078259716	0.218886322	0.145873258	0.368446832	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097384405	0.29307	0.448967268	0.413028709	0.33905849	0.393346992	6.03E-04	3.33E-04	0.205365861
99.5	2.88E-05	3.07E-05	0.078259527	0.218883978	0.145865073	0.368434242	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097331967	0.29296	0.448732852	0.412711251	0.338746461	0.392963375	6.03E-04	3.33E-04	0.205113251
99.6	2.88E-05	3.07E-05	0.078259339	0.218881643	0.145856922	0.368421705	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097279737	0.29285	0.448499364	0.412394955	0.338435465	0.39258121	6.02E-04	3.33E-04	0.204861642
99.7	2.88E-05	3.07E-05	0.078259151	0.218879319	0.145848803	0.368409218	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097227714	0.29274	0.4482668	0.412079815	0.338125499	0.392200489	6.02E-04	3.32E-04	0.204611031
99.8	2.88E-05	3.07E-05	0.078258965	0.218877003	0.145840717	0.368396783	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097175895	0.29263	0.448035156	0.411765827	0.337816558	0.391821205	6.01E-04	3.32E-04	0.204361411
99.9	2.88E-05	3.07E-05	0.078258779	0.218874697	0.145832664	0.3683844	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097124281	0.29252	0.447804426	0.411452985	0.337508637	0.391443353	6.01E-04	3.31E-04	0.204112778
100	2.88E-05	3.07E-05	0.078258594	0.218872401	0.145824644	0.368372066	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.09707287	0.29241	0.447574607	0.411141283	0.337201732	0.391066924	6.00E-04	3.31E-04	0.203865127
100.1	2.88E-05	3.07E-05	0.07825841	0.218870114	0.145816655	0.368359784	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.097021661	0.2923	0.447345694	0.410830716	0.336895839	0.390691912	5.99E-04	3.31E-04	0.203618454
100.2	2.88E-05	3.07E-05	0.078258226	0.218867836	0.145808699	0.368347551	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096970653	0.29219	0.447117682	0.410521279	0.336590953	0.39031831	5.99E-04	3.30E-04	0.203372753
100.3	2.88E-05	3.07E-05	0.078258043	0.218865568	0.145800775	0.368335369	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096919846	0.29208	0.446890566	0.410212967	0.33628707	0.389946112	5.98E-04	3.30E-04	0.203128019
100.4	2.88E-05	3.07E-05	0.078257861	0.218863309	0.145792882	0.368323236	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096869238	0.29198	0.446664344	0.409905775	0.335984185	0.389575311	5.98E-04	3.30E-04	0.202884248
100.5	2.88E-05	3.07E-05	0.07825768	0.218861059	0.145785022	0.368311153	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096818828	0.29187	0.446439009	0.409599696	0.335682296	0.389205901	5.97E-04	3.29E-04	0.202641435
100.6	2.88E-05	3.07E-05	0.0782575	0.218858818	0.145777192	0.368299119	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096768616	0.29176	0.446214558	0.409294728	0.335381396	0.388837874	5.97E-04	3.29E-04	0.202399576
100.7	2.88E-05	3.07E-05	0.07825732	0.218856586	0.145769394	0.368287134	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.0967186	0.29165	0.445990987	0.408990863	0.335081483	0.388471224	5.96E-04	3.29E-04	0.202158665
100.8	2.88E-05	3.07E-05	0.078257141	0.218854364	0.145761628	0.368275198	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096668779	0.29155	0.44576829	0.408688097	0.334782551	0.388105945	5.95E-04	3.28E-04	0.201918698
100.9	2.88E-05	3.07E-05	0.078256963	0.21885215	0.145753892	0.36826331	1.85E-04	2.03E-04	2.45E-04	1.16E-04	0.096619153	0.29144	0.445546464	0.408386425	0.334484597	0.38774203	5.95E-04	3.28E-04	0.201679671
101	2.88E-05	3.07E-05	0.078256785	0.218849946	0.145746187	0.36825147	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.09656972	0.29134	0.445325505	0.408085842	0.334187616	0.387379473	5.94E-04	3.28E-04	0.201441578
101.1	2.88E-05	3.07E-05	0.078256609	0.21884775	0.145738513	0.368239679	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.09652048	0.29123	0.445105408	0.407786343	0.333891605	0.387018267	5.94E-04	3.27E-04	0.201204415
101.2	2.88E-05	3.07E-05	0.078256433	0.218845564	0.14573087	0.368227935	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.096471431	0.29113	0.44488617	0.407487922	0.333596559	0.386658406	5.93E-04	3.27E-04	0.200968178
101.3	2.88E-05	3.07E-05	0.078256257	0.218843386	0.145723257	0.368216239	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.096422573	0.29103	0.444667785	0.407190576	0.333302474	0.386299884	5.93E-04	3.27E-04	0.200732863
101.4	2.88E-05	3.07E-05	0.078256083	0.218841217	0.145715674	0.36820459	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.096373905	0.29092	0.444450249	0.406894299	0.333009346	0.385942694	5.92E-04	3.26E-04	0.200498464
101.5	2.88E-05	3.07E-05	0.078255909	0.218839057	0.145708122	0.368192988	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.096325425	0.29082	0.44423356	0.406599086	0.332717171	0.38558683	5.92E-04	3.26E-04	0.200264977
101.6	2.88E-05	3.07E-05	0.078255736	0.218836905	0.145700599	0.368181433	1.85E-04	2.03E-04	2.44E-04	1.16E-04	0.096277134	0.29072	0.444017712	0.406304933	0.332425945	0.385232287	5.91E-04	3.25E-04	0.200032397
101.7	2.88E-05	3.07E-05	0.078255563	0.218834762	0.145693106	0.368169924	1.85E-04	2.02E-04	2.44E-04	1.16E-04	0.096229029	0.29061	0.443802701	0.406011833	0.332135664	0.384879057	5.91E-04	3.25E-04	0.199800721
101.8	2.88E-05	3.07E-05	0.078255391	0.218832628	0.145685643	0.368158462	1.85E-04	2.02E-04	2.44E-04	1.16E-04	0.096181111	0.29051	0.443588523	0.405719784	0.331846325	0.384527134	5.90E-04	3.25E-04	0.199569944
101.9	2.88E-05	3.07E-05	0.07825522	0.218830502	0.14567821	0.368147046	1.85E-04	2.02E-04	2.44E-04	1.16E-04	0.096133377	0.29041	0.443375175	0.405428779	0.331557922	0.384176513	5.89E-04	3.24E-04	0.199340062
102	2.88E-05	3.07E-05	0.07825505	0.218828385	0.145670805	0.368135675	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.096085828	0.29031	0.443162652	0.405138815	0.331270452	0.383827187	5.89E-04	3.24E-04	0.199111069
102.1	2.88E-05	3.07E-05	0.07825488	0.218826277	0.14566343	0.368124351	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.096038463	0.29021	0.44295095	0.404849886	0.330983911	0.383479151	5.88E-04	3.24E-04	0.198882963
102.2	2.88E-05	3.07E-05	0.078254712	0.218824177	0.145656085	0.368113072	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095991279	0.29011	0.442740066	0.404561988	0.330698296	0.383132398	5.88E-04	3.23E-04	0.198655738
102.3	2.88E-05	3.07E-05	0.078254543	0.218822085	0.145648768	0.368101838	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095944278	0.29001	0.442529995	0.404275115	0.330413602	0.382786922	5.87E-04	3.23E-04	0.19842939
102.4	2.88E-05	3.07E-05	0.078254376	0.218820001	0.14564148	0.368090649	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095897457	0.28991	0.442320733	0.403989264	0.330129826	0.382442718	5.87E-04	3.23E-04	0.198203916
102.5	2.88E-05	3.07E-05	0.078254209	0.218817926	0.14563422	0.368079504	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095850816	0.28981	0.442112277	0.40370443	0.329846963	0.382099779	5.86E-04	3.22E-04	0.19797931
102.6	2.88E-05	3.07E-05	0.078254043	0.21881586	0.145626989	0.368068405	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095804354	0.28971	0.441904622	0.403420608	0.32956501	0.3817581	5.86E-04	3.22E-04	0.197755569
102.7	2.88E-05	3.07E-05	0.078253877	0.218813801	0.145619787	0.368057349	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.09575807	0.28961	0.441697765	0.403137793	0.329283963	0.381417674	5.85E-04	3.22E-04	0.197532689
102.8	2.88E-05	3.07E-05	0.078253712	0.218811751	0.145612613	0.368046338	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095711964	0.28952	0.441491702	0.402855982	0.329003818	0.381078496	5.85E-04	3.22E-04	0.197310665
102.9	2.88E-05	3.07E-05	0.078253548	0.218809709	0.145605467	0.36803537	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095666034	0.28942	0.44128643	0.402575169	0.328724572	0.380740561	5.84E-04	3.21E-04	0.197089493
103	2.88E-05	3.07E-05	0.078253385	0.218807675	0.145598349	0.368024446	1.85E-04	2.02E-04	2.44E-04	1.15E-04	0.095620279	0.28932	0.441081943	0.40229535	0.328446221	0.380403862	5.84E-04	3.21E-04	0.196869169
103.1	2.88E-05	3.07E-05	0.078253222	0.218805649	0.145591258	0.368013566	1.84E-04	2.02E-04	2.44E-04	1.15E-04	0.095574699	0.28923	0.440878239	0.40201652	0.328168761	0.380068393	5.83E-04	3.21E-04	0.19664969
103.2	2.88E-05	3.07E-05	0.078253059	0.218803631	0.145584196	0.368002729	1.84E-04	2.02E-04	2.44E-04	1.15E-04	0.095529293	0.28913	0.440675314	0.401738676	0.327892188	0.37973415	5.83E-04	3.20E-04	0.19643105
103.3	2.88E-05	3.07E-05	0.078252898	0.218801621	0.145577161	0.367991935	1.84E-04	2.02E-04	2.44E-04	1.15E-04	0.095484061	0.28903	0.440473164	0.401461812	0.327616498	0.379401126	5.82E-04	3.20E-04	0.196213247
103.4	2.88E-05	3.07E-05	0.078252737	0.21879962	0.145570153	0.367981183	1.84E-04	2.02E-04	2.44E-04	1.15E-04	0.095439	0.28894	0.440271785	0.401185924	0.327341689	0.379069315	5.82E-04	3.20E-04	0.195996276
103.5	2.88E-05	3.07E-05	0.078252577	0.218797626	0.145563173	0.367970474	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095394111	0.28884	0.440071174	0.400911008	0.327067756	0.378738713	5.81E-04	3.19E-04	0.195780132
103.6	2.88E-05	3.07E-05	0.078252417	0.21879564	0.14555622	0.367959808	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095349393	0.28875	0.439871327	0.40063706	0.326794695	0.378409313	5.81E-04	3.19E-04	0.195564813
103.7	2.88E-05	3.07E-05	0.078252258	0.218793661	0.145549294	0.367949184	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095304844	0.28865	0.43967224	0.400364075	0.326522504	0.378081111	5.80E-04	3.19E-04	0.195350314
103.8	2.88E-05	3.07E-05	0.0782521	0.218791691	0.145542395	0.367938601	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095260464	0.28856	0.43947391	0.400092048	0.326251178	0.3777541	5.80E-04	3.18E-04	0.195136631
103.9	2.88E-05	3.07E-05	0.078251942	0.218789728	0.145535522	0.367928061	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095216253	0.28846	0.439276333	0.399820976	0.325980714	0.377428275	5.79E-04	3.18E-04	0.19492376
104	2.88E-05	3.07E-05	0.078251785	0.218787774	0.145528677	0.367917562	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095172209	0.28837	0.439079506	0.399550855	0.325711108	0.37710363	5.79E-04	3.18E-04	0.194711698
104.1	2.88E-05	3.07E-05	0.078251629	0.218785826	0.145521858	0.367907104	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095128332	0.28828	0.438883424	0.399281679	0.325442357	0.376780161	5.78E-04	3.17E-04	0.194500441
104.2	2.88E-05	3.07E-05	0.078251473	0.218783887	0.145515065	0.367896687	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.09508462	0.28819	0.438688085	0.399013446	0.325174458	0.376457862	5.78E-04	3.17E-04	0.194289984
104.3	2.88E-05	3.07E-05	0.078251318	0.218781955	0.145508298	0.367886312	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.095041073	0.28809	0.438493485	0.39874615	0.324907406	0.376136727	5.77E-04	3.17E-04	0.194080324
104.4	2.88E-05	3.07E-05	0.078251163	0.218780031	0.145501558	0.367875977	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094997691	0.288	0.438299621	0.398479787	0.324641198	0.375816752	5.77E-04	3.16E-04	0.193871458
104.5	2.88E-05	3.07E-05	0.078251009	0.218778114	0.145494844	0.367865682	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094954472	0.28791	0.438106488	0.398214354	0.324375832	0.37549793	5.76E-04	3.16E-04	0.193663381
104.6	2.88E-05	3.07E-05	0.078250856	0.218776205	0.145488155	0.367855428	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094911416	0.28782	0.437914084	0.397949846	0.324111302	0.375180257	5.76E-04	3.16E-04	0.19345609
104.7	2.88E-05	3.07E-05	0.078250703	0.218774303	0.145481492	0.367845214	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094868522	0.28773	0.437722405	0.397686259	0.323847607	0.374863728	5.75E-04	3.16E-04	0.193249581
104.8	2.88E-05	3.07E-05	0.078250551	0.218772409	0.145474855	0.367835041	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094825789	0.28764	0.437531448	0.397423589	0.323584742	0.374548337	5.75E-04	3.15E-04	0.19304385
104.9	2.88E-05	3.07E-05	0.078250399	0.218770522	0.145468244	0.367824906	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094783216	0.28755	0.437341209	0.397161832	0.323322704	0.374234078	5.74E-04	3.15E-04	0.192838894
105	2.88E-05	3.07E-05	0.078250249	0.218768642	0.145461658	0.367814812	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094740803	0.28746	0.437151685	0.396900984	0.32306149	0.373920948	5.74E-04	3.15E-04	0.192634709
105.1	2.88E-05	3.07E-05	0.078250098	0.21876677	0.145455097	0.367804757	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094698549	0.28737	0.436962872	0.396641041	0.322801096	0.373608941	5.73E-04	3.14E-04	0.192431292
105.2	2.88E-05	3.07E-05	0.078249949	0.218764905	0.145448561	0.36779474	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094656453	0.28728	0.436774767	0.396381998	0.322541519	0.373298051	5.73E-04	3.14E-04	0.192228638
105.3	2.88E-05	3.07E-05	0.078249799	0.218763048	0.14544205	0.367784763	1.84E-04	2.02E-04	2.43E-04	1.15E-04	0.094614515	0.28719	0.436587368	0.396123853	0.322282756	0.372988274	5.72E-04	3.14E-04	0.192026744
105.4	2.88E-05	3.07E-05	0.078249651	0.218761197	0.145435564	0.367774825	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094572733	0.2871	0.436400669	0.395866601	0.322024804	0.372679604	5.72E-04	3.14E-04	0.191825607
105.5	2.88E-05	3.07E-05	0.078249503	0.218759354	0.145429103	0.367764925	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094531107	0.28701	0.436214669	0.395610237	0.321767658	0.372372037	5.72E-04	3.13E-04	0.191625223
105.6	2.88E-05	3.07E-05	0.078249356	0.218757518	0.145422667	0.367755064	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094489637	0.28692	0.436029364	0.395354759	0.321511316	0.372065568	5.71E-04	3.13E-04	0.191425589
105.7	2.88E-05	3.07E-05	0.078249209	0.218755689	0.145416255	0.367745241	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094448321	0.28684	0.435844751	0.395100162	0.321255775	0.371760191	5.71E-04	3.13E-04	0.191226701
105.8	2.88E-05	3.07E-05	0.078249063	0.218753867	0.145409868	0.367735456	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094407158	0.28675	0.435660826	0.394846443	0.321001031	0.371455903	5.70E-04	3.12E-04	0.191028555
105.9	2.88E-05	3.07E-05	0.078248917	0.218752052	0.145403505	0.367725709	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094366149	0.28666	0.435477586	0.394593597	0.320747081	0.371152697	5.70E-04	3.12E-04	0.190831148
106	2.88E-05	3.07E-05	0.078248772	0.218750245	0.145397166	0.367716	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094325292	0.28658	0.435295029	0.39434162	0.320493922	0.370850569	5.69E-04	3.12E-04	0.190634477
106.1	2.88E-05	3.07E-05	0.078248627	0.218748444	0.145390852	0.367706328	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094284587	0.28649	0.43511315	0.39409051	0.32024155	0.370549514	5.69E-04	3.11E-04	0.190438538
106.2	2.88E-05	3.07E-05	0.078248484	0.21874665	0.145384561	0.367696694	1.84E-04	2.02E-04	2.43E-04	1.14E-04	0.094244032	0.2864	0.434931947	0.393840261	0.319989963	0.370249527	5.68E-04	3.11E-04	0.190243328
106.3	2.88E-05	3.07E-05	0.07824834	0.218744863	0.145378294	0.367687096	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.094203628	0.28632	0.434751417	0.393590871	0.319739157	0.369950604	5.68E-04	3.11E-04	0.190048843
106.4	2.88E-05	3.07E-05	0.078248197	0.218743083	0.145372051	0.367677536	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.094163374	0.28623	0.434571556	0.393342336	0.319489129	0.36965274	5.67E-04	3.11E-04	0.189855081
106.5	2.88E-05	3.07E-05	0.078248055	0.21874131	0.145365831	0.367668012	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.094123268	0.28615	0.434392361	0.393094652	0.319239876	0.36935593	5.67E-04	3.10E-04	0.189662037
106.6	2.88E-05	3.07E-05	0.078247914	0.218739543	0.145359636	0.367658525	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.09408331	0.28606	0.43421383	0.392847814	0.318991395	0.369060169	5.66E-04	3.10E-04	0.189469708
106.7	2.88E-05	3.07E-05	0.078247772	0.218737784	0.145353463	0.367649075	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.0940435	0.28598	0.434035959	0.39260182	0.318743683	0.368765453	5.66E-04	3.10E-04	0.189278091
106.8	2.88E-05	3.07E-05	0.078247632	0.218736031	0.145347314	0.36763966	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.094003837	0.28589	0.433858745	0.392356666	0.318496736	0.368471777	5.66E-04	3.10E-04	0.189087183
106.9	2.88E-05	3.07E-05	0.078247492	0.218734285	0.145341188	0.367630282	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.09396432	0.28581	0.433682185	0.392112348	0.318250552	0.368179136	5.65E-04	3.09E-04	0.188896981
107	2.88E-05	3.07E-05	0.078247352	0.218732545	0.145335085	0.36762094	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.093924948	0.28573	0.433506276	0.391868863	0.318005128	0.367887526	5.65E-04	3.09E-04	0.18870748
107.1	2.88E-05	3.07E-05	0.078247213	0.218730813	0.145329005	0.367611634	1.84E-04	2.02E-04	2.42E-04	1.14E-04	0.093885721	0.28564	0.433331015	0.391626206	0.31776046	0.367596942	5.64E-04	3.09E-04	0.188518679
107.2	2.88E-05	3.07E-05	0.078247075	0.218729087	0.145322948	0.367602363	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093846638	0.28556	0.4331564	0.391384375	0.317516545	0.36730738	5.64E-04	3.08E-04	0.188330573
107.3	2.88E-05	3.07E-05	0.078246937	0.218727367	0.145316914	0.367593127	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093807698	0.28548	0.432982426	0.391143366	0.317273381	0.367018834	5.63E-04	3.08E-04	0.18814316
107.4	2.88E-05	3.07E-05	0.0782468	0.218725654	0.145310902	0.367583927	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093768902	0.2854	0.432809092	0.390903175	0.317030964	0.366731302	5.63E-04	3.08E-04	0.187956436
107.5	2.88E-05	3.07E-05	0.078246663	0.218723948	0.145304913	0.367574762	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093730247	0.28532	0.432636393	0.390663798	0.316789292	0.366444777	5.63E-04	3.08E-04	0.187770398
107.6	2.88E-05	3.07E-05	0.078246527	0.218722248	0.145298946	0.367565632	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093691734	0.28523	0.432464328	0.390425233	0.316548361	0.366159255	5.62E-04	3.07E-04	0.187585043
107.7	2.88E-05	3.07E-05	0.078246391	0.218720554	0.145293002	0.367556536	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093653362	0.28515	0.432292894	0.390187475	0.316308169	0.365874733	5.62E-04	3.07E-04	0.187400368
107.8	2.88E-05	3.07E-05	0.078246256	0.218718867	0.14528708	0.367547475	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.09361513	0.28507	0.432122087	0.389950521	0.316068712	0.365591206	5.61E-04	3.07E-04	0.18721637
107.9	2.88E-05	3.07E-05	0.078246121	0.218717187	0.14528118	0.367538449	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093577037	0.28499	0.431951904	0.389714369	0.315829988	0.365308669	5.61E-04	3.07E-04	0.187033045
108	2.88E-05	3.07E-05	0.078245987	0.218715512	0.145275302	0.367529457	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093539083	0.28491	0.431782343	0.389479013	0.315591994	0.365027118	5.60E-04	3.06E-04	0.186850391
108.1	2.88E-05	3.07E-05	0.078245854	0.218713844	0.145269446	0.367520499	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093501268	0.28483	0.431613401	0.389244451	0.315354726	0.364746548	5.60E-04	3.06E-04	0.186668404
108.2	2.88E-05	3.07E-05	0.07824572	0.218712183	0.145263612	0.367511574	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.09346359	0.28475	0.431445076	0.38901068	0.315118182	0.364466956	5.60E-04	3.06E-04	0.186487082
108.3	2.88E-05	3.07E-05	0.078245588	0.218710528	0.1452578	0.367502684	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093426049	0.28467	0.431277363	0.388777696	0.31488236	0.364188337	5.59E-04	3.05E-04	0.186306421
108.4	2.88E-05	3.07E-05	0.078245456	0.218708879	0.145252009	0.367493827	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093388645	0.28459	0.431110261	0.388545495	0.314647255	0.363910686	5.59E-04	3.05E-04	0.186126418
108.5	2.88E-05	3.07E-05	0.078245324	0.218707236	0.14524624	0.367485004	1.84E-04	2.01E-04	2.42E-04	1.14E-04	0.093351376	0.28451	0.430943767	0.388314075	0.314412866	0.363634	5.58E-04	3.05E-04	0.185947071
