Energy	Air, Dry (near sea level)	Blood, Whole (ICRU-44)	Brain, Grey/White Matter (ICRU-44)	Breast Tissue (ICRU-44)	Bone, Cortical (ICRU-44)	Cadmium Telluride	Gallium Arsenide	Glass, Borosilicate (Pyrex)	Muscle, Skeletal (ICRU-44)	Polyethylene Terephthalate, (Mylar)	Polymethyl Methacrylate, (PMMA)	Polytetrafluoroethylene, (Teflon)	Polyvinyl Chloride, (PVC) 	Tissue, Soft (ICRU-44)	Water, Liquid	Adipose Tissue (ICRU-44)	PLA, (XCOM)
56.8	2.34E-04	0.227672759	0.231539791	0.212433289	0.663035792	46.97636324	12.74415353	0.579267808	0.206914632	0.267257898	0.236699169	0.435916701	0.508439752	0.22214365	0.210563754	0.190455208	0.21558
56.9	2.34E-04	0.227520711	0.231379245	0.212313267	0.661286941	46.75480103	12.68338712	0.578180927	0.206758868	0.267126045	0.236525428	0.435499048	0.506978095	0.221981759	0.210416503	0.19036333	0.2154
57	2.34E-04	0.227369742	0.231219823	0.212194083	0.659548272	46.53466382	12.62302528	0.577101715	0.206604196	0.266995109	0.236352252	0.435084329	0.505526611	0.221820992	0.21027028	0.19027208	0.21522
57.1	2.34E-04	0.227219842	0.231061515	0.212075729	0.657819707	46.31594016	12.56306461	0.576030105	0.206450608	0.266865083	0.236179636	0.434672518	0.504085213	0.221661341	0.210125076	0.190181452	0.21505
57.2	2.34E-04	0.227071002	0.230904312	0.211958199	0.656101172	46.09861869	12.50350176	0.574966031	0.206298093	0.266735959	0.23600758	0.434263589	0.502653812	0.221502794	0.209980881	0.190091441	0.21487
57.3	2.33E-04	0.226923212	0.230748204	0.211841485	0.65439259	45.88268816	12.44433339	0.573909426	0.206146643	0.266607729	0.235836079	0.433857518	0.501232322	0.221345343	0.209837686	0.190002041	0.21469
57.4	2.33E-04	0.226776464	0.230593181	0.21172558	0.652693887	45.66813744	12.38555623	0.572860226	0.205996249	0.266480384	0.235665131	0.433454279	0.499820657	0.221188978	0.209695484	0.189913248	0.21452
57.5	2.33E-04	0.226630747	0.230439235	0.211610477	0.651004989	45.45495549	12.32716701	0.571818364	0.2058469	0.266353918	0.235494734	0.433053848	0.498418733	0.22103369	0.209554266	0.189825055	0.21434
57.6	2.33E-04	0.226486053	0.230286355	0.211496169	0.649325822	45.24313138	12.26916252	0.570783779	0.205698588	0.266228323	0.235324885	0.4326562	0.497026465	0.220879469	0.209414022	0.189737459	0.21417
57.7	2.33E-04	0.226342374	0.230134533	0.211382649	0.647656315	45.0326543	12.21153954	0.569756405	0.205551305	0.266103591	0.23515558	0.432261312	0.49564377	0.220726306	0.209274746	0.189650454	0.214
57.8	2.33E-04	0.226199699	0.229983759	0.211269911	0.645996394	44.82351352	12.15429494	0.568736181	0.20540504	0.265979716	0.234986818	0.431869159	0.494270567	0.220574193	0.209136427	0.189564035	0.21383
57.9	2.32E-04	0.226058021	0.229834025	0.211157947	0.644345989	44.61569843	12.09742557	0.567723045	0.205259786	0.265856689	0.234818596	0.431479717	0.492906773	0.22042312	0.208999059	0.189478197	0.21366
58	2.32E-04	0.22591733	0.229685321	0.211046752	0.64270503	44.40919851	12.04092835	0.566716934	0.205115533	0.265734503	0.23465091	0.431092965	0.491552309	0.220273078	0.208862632	0.189392935	0.21349
58.1	2.32E-04	0.225777619	0.229537639	0.210936318	0.641073445	44.20400334	11.9848002	0.565717789	0.204972273	0.265613151	0.234483759	0.430708877	0.490207094	0.220124059	0.20872714	0.189308245	0.21332
58.2	2.32E-04	0.225638879	0.229390969	0.210826639	0.639451166	44.0001026	11.92903809	0.56472555	0.204829998	0.265492627	0.23431714	0.430327432	0.48887105	0.219976054	0.208592573	0.189224121	0.21315
58.3	2.32E-04	0.225501101	0.229245304	0.210717709	0.637838124	43.79748607	11.873639	0.563740156	0.204688699	0.265372923	0.23415105	0.429948607	0.487544098	0.219829054	0.208458925	0.189140559	0.21299
58.4	2.32E-04	0.225364277	0.229100634	0.210609521	0.63623425	43.59614363	11.81859998	0.562761549	0.204548368	0.265254031	0.233985486	0.429572379	0.486226161	0.21968305	0.208326186	0.189057554	0.21282
58.5	2.32E-04	0.225228398	0.228956951	0.210502069	0.634639479	43.39606525	11.76391806	0.561789671	0.204408996	0.265135946	0.233820447	0.429198725	0.484917164	0.219538035	0.20819435	0.188975101	0.21265
58.6	2.31E-04	0.225093458	0.228814247	0.210395346	0.633053741	43.197241	11.70959033	0.560824464	0.204270575	0.26501866	0.233655929	0.428827625	0.483617029	0.219394	0.208063409	0.188893196	0.21249
58.7	2.31E-04	0.224959446	0.228672514	0.210289347	0.631476972	42.99966102	11.65561391	0.559865871	0.204133097	0.264902167	0.23349193	0.428459057	0.482325682	0.219250936	0.207933355	0.188811835	0.21233
58.8	2.31E-04	0.224826357	0.228531743	0.210184065	0.629909105	42.80331558	11.60198592	0.558913836	0.203996555	0.264786459	0.233328448	0.428092998	0.481043049	0.219108835	0.20780418	0.188731012	0.21216
58.9	2.31E-04	0.224694181	0.228391925	0.210079494	0.628350075	42.60819501	11.54870354	0.557968302	0.203860939	0.264671531	0.23316548	0.427729427	0.479769057	0.21896769	0.207675878	0.188650723	0.212
59	2.31E-04	0.224562911	0.228253054	0.209975629	0.626799818	42.41428975	11.49576396	0.557029215	0.203726243	0.264557375	0.233003023	0.427368324	0.478503632	0.218827492	0.207548441	0.188570964	0.21184
59.1	2.31E-04	0.22443254	0.22811512	0.209872463	0.62525827	42.22159031	11.44316441	0.556096519	0.203592459	0.264443986	0.232841075	0.427009667	0.477246703	0.218688234	0.207421861	0.18849173	0.21168
59.2	2.30E-04	0.224303059	0.227978117	0.20976999	0.623725367	42.03008732	11.39090213	0.55517016	0.203459578	0.264331357	0.232679634	0.426653437	0.475998199	0.218549907	0.207296132	0.188413018	0.21152
59.3	2.30E-04	0.22417446	0.227842035	0.209668205	0.622201047	41.83977145	11.3389744	0.554250085	0.203327594	0.26421948	0.232518698	0.426299611	0.474758048	0.218412504	0.207171246	0.188334822	0.21136
59.4	2.30E-04	0.224046738	0.227706868	0.209567102	0.620685248	41.65063351	11.28737853	0.55333624	0.203196498	0.264108351	0.232358263	0.425948171	0.473526181	0.218276016	0.207047197	0.188257139	0.2112
59.5	2.30E-04	0.223919883	0.227572608	0.209466675	0.619177907	41.46266436	11.23611184	0.552428574	0.203066284	0.263997963	0.232198327	0.425599095	0.47230253	0.218140437	0.206923976	0.188179964	0.21105
59.6	2.30E-04	0.223793889	0.227439248	0.209366919	0.617678964	41.27585495	11.18517168	0.551527033	0.202936943	0.26388831	0.232038888	0.425252365	0.471087025	0.218005759	0.206801578	0.188103294	0.21089
59.7	2.30E-04	0.223668749	0.227306778	0.209267827	0.616188358	41.09019631	11.13455544	0.550631567	0.202808469	0.263779385	0.231879945	0.424907961	0.469879599	0.217871974	0.206679995	0.188027123	0.21074
59.8	2.30E-04	0.223544455	0.227175193	0.209169395	0.614706029	40.90567958	11.08426053	0.549742124	0.202680854	0.263671183	0.231721493	0.424565862	0.468680184	0.217739074	0.206559221	0.187951448	0.21058
59.9	2.29E-04	0.223421	0.227044485	0.209071617	0.613231917	40.72229596	11.03428437	0.548858654	0.202554092	0.263563697	0.231563532	0.424226051	0.467488715	0.217607054	0.206439249	0.187876266	0.21043
60	2.29E-04	0.21762367	0.226914647	0.208974487	0.611765963	40.54003671	10.98462442	0.547981106	0.202428174	0.263456922	0.231406058	0.423888507	0.466305125	0.217475904	0.206320072	0.187801571	0.21028
60.1	2.29E-04	0.217478039	0.221686712	0.204152796	0.610308109	40.35889322	10.93527816	0.547109432	0.202303095	0.259541886	0.231249069	0.421659453	0.465641675	0.216528705	0.205389797	0.18716544	0.21012
60.2	2.29E-04	0.217332803	0.221541405	0.204035126	0.608858298	40.17885693	10.8862431	0.536943619	0.202178846	0.259386176	0.231092564	0.421317203	0.464552487	0.216387209	0.205258318	0.187070701	0.20997
60.3	2.29E-04	0.21718796	0.221396486	0.20391774	0.60741647	39.99991934	10.83751675	0.536129602	0.202055421	0.259230866	0.230936539	0.420976007	0.46346902	0.21624609	0.205127185	0.186976166	0.20982
60.4	2.29E-04	0.217043508	0.221251954	0.203800638	0.60598257	39.82207208	10.78909669	0.535319143	0.201932814	0.259075954	0.230780993	0.420635859	0.462391234	0.216105347	0.204996394	0.186881837	0.20967
60.5	2.28E-04	0.216899446	0.221107807	0.203683818	0.604556541	39.6453068	10.74098047	0.534512218	0.201811018	0.258921438	0.230625923	0.420296756	0.46131909	0.215964977	0.204865945	0.18678771	0.20952
60.6	2.28E-04	0.216755772	0.220964043	0.203567279	0.603138328	39.46961526	10.6931657	0.533708807	0.201690025	0.258767318	0.230471327	0.419958693	0.460252549	0.21582498	0.204735837	0.186693786	0.20937
60.7	2.28E-04	0.216612484	0.22082066	0.20345102	0.601727873	39.29498929	10.64565	0.53290889	0.20156983	0.25861359	0.230317203	0.419621664	0.459191573	0.215685354	0.204606067	0.186600064	0.20923
60.8	2.28E-04	0.21646958	0.220677657	0.20333504	0.600325123	39.1214208	10.59843101	0.532112444	0.201450425	0.258460254	0.230163549	0.419285665	0.458136125	0.215546097	0.204476635	0.186506544	0.20908
60.9	2.28E-04	0.21632706	0.220535033	0.203219337	0.598930024	38.94890175	10.5515064	0.531319451	0.201331805	0.258307308	0.230010362	0.418950692	0.457086166	0.215407207	0.204347538	0.186413223	0.20893
61	2.28E-04	0.21618492	0.220392785	0.203103912	0.59754252	38.77742419	10.50487386	0.530529889	0.201213962	0.258154751	0.229857641	0.418616738	0.456041659	0.215268683	0.204218777	0.186320103	0.20879
61.1	2.28E-04	0.216043161	0.220250913	0.202988761	0.596162558	38.60698025	10.4585311	0.529743738	0.201096891	0.25800258	0.229705382	0.418283801	0.455002567	0.215130524	0.204090348	0.186227181	0.20864
61.2	2.27E-04	0.21590178	0.220109414	0.202873885	0.594790086	38.43756212	10.41247585	0.528960978	0.200980585	0.257850794	0.229553585	0.417951874	0.453968854	0.214992728	0.203962251	0.186134457	0.2085
61.3	2.27E-04	0.215760775	0.219968287	0.202759283	0.593425051	38.26916205	10.36670586	0.52818159	0.200865038	0.257699392	0.229402246	0.417620954	0.452940483	0.214855293	0.203834485	0.186041931	0.20836
61.4	2.27E-04	0.215620145	0.219827531	0.202644952	0.592067399	38.10177239	10.32121891	0.527405552	0.200750243	0.257548373	0.229251364	0.417291036	0.451917418	0.214718218	0.203707048	0.185949602	0.20821
61.5	2.27E-04	0.215479889	0.219687143	0.202530893	0.590717081	37.93538553	10.2760128	0.526632846	0.200636195	0.257397733	0.229100937	0.416962115	0.450899624	0.214581502	0.203579939	0.185857468	0.20807
61.6	2.27E-04	0.215340004	0.219547123	0.202417104	0.589374044	37.76999393	10.23108533	0.525863451	0.200522888	0.257247473	0.228950962	0.416634186	0.449887064	0.214445143	0.203453156	0.18576553	0.20793
61.7	2.27E-04	0.215200489	0.219407469	0.202303584	0.588038237	37.60559015	10.18643435	0.52509735	0.200410315	0.25709759	0.228801437	0.416307246	0.448879703	0.214309139	0.203326698	0.185673787	0.20779
61.8	2.26E-04	0.215061344	0.219268179	0.202190332	0.58670961	37.44216678	10.14205771	0.524334521	0.200298471	0.256948083	0.228652361	0.41598129	0.447877508	0.214173489	0.203200563	0.185582237	0.20765
61.9	2.26E-04	0.214922565	0.219129252	0.202077348	0.585388114	37.27971649	10.09795329	0.523574947	0.20018735	0.25679895	0.228503731	0.415656312	0.446880442	0.214038191	0.203074752	0.18549088	0.20751
62	2.26E-04	0.214784152	0.218990686	0.201964628	0.584073697	37.11823202	10.05411898	0.522818608	0.200076945	0.25665019	0.228355546	0.41533231	0.445888473	0.213903244	0.202949261	0.185399716	0.20737
62.1	2.26E-04	0.214646102	0.21885248	0.201852174	0.582766312	36.95770617	10.01055271	0.522065485	0.199967252	0.256501802	0.228207802	0.415009278	0.444901565	0.213768647	0.202824089	0.185308744	0.20724
62.2	2.26E-04	0.214508416	0.218714632	0.201739984	0.58146591	36.7981318	9.967252406	0.521315561	0.199858264	0.256353783	0.228060499	0.414687212	0.443919685	0.213634399	0.202699237	0.185217962	0.2071
62.3	2.26E-04	0.21437109	0.218577141	0.201628056	0.580172442	36.63950185	9.924216023	0.520568815	0.199749976	0.256206133	0.227913634	0.414366107	0.442942799	0.213500497	0.202574701	0.185127371	0.20696
62.4	2.26E-04	0.214234124	0.218440005	0.201516391	0.57888586	36.48180931	9.881441536	0.51982523	0.199642382	0.25605885	0.227767205	0.41404596	0.441970875	0.21336694	0.202450481	0.185036969	0.20683
62.5	2.25E-04	0.214097516	0.218303223	0.201404986	0.577606117	36.32504722	9.838926937	0.519084788	0.199535476	0.255911932	0.22762121	0.413726766	0.441003879	0.213233727	0.202326576	0.184946757	0.20669
62.6	2.25E-04	0.213961264	0.218166794	0.20129384	0.576333166	36.16920871	9.796670237	0.51834747	0.199429254	0.255765378	0.227475648	0.413408521	0.440041778	0.213100856	0.202202984	0.184856732	0.20656
62.7	2.25E-04	0.213825368	0.218030715	0.201182954	0.57506696	36.01428696	9.754669466	0.517613258	0.199323709	0.255619187	0.227330515	0.41309122	0.439084541	0.212968326	0.202079704	0.184766896	0.20643
62.8	2.25E-04	0.213689825	0.217894987	0.201072325	0.573807453	35.86027519	9.712922671	0.516882135	0.199218837	0.255473357	0.227185812	0.412774859	0.438132136	0.212836137	0.201956734	0.184677246	0.2063
62.9	2.25E-04	0.213554634	0.217759606	0.200961953	0.572554598	35.7071667	9.671427917	0.516154082	0.199114632	0.255327886	0.227041534	0.412459434	0.437184529	0.212704285	0.201834074	0.184587782	0.20616
63	2.25E-04	0.213419794	0.217624572	0.200851837	0.571308351	35.55495486	9.630183287	0.515429082	0.199011088	0.255182774	0.226897681	0.412144941	0.43624169	0.21257277	0.201711722	0.184498504	0.20603
63.1	2.25E-04	0.213285303	0.217489883	0.200741976	0.570068665	35.40363307	9.589186883	0.514707119	0.1989082	0.255038018	0.22675425	0.411831376	0.435303587	0.212441591	0.201589677	0.184409411	0.2059
63.2	2.24E-04	0.213151159	0.217355538	0.200632368	0.568835498	35.25319481	9.548436821	0.513988173	0.198805964	0.254893618	0.226611241	0.411518735	0.43437019	0.212310745	0.201467938	0.184320502	0.20577
63.3	2.24E-04	0.213017363	0.217221535	0.200523014	0.567608803	35.10363361	9.507931239	0.513272228	0.198704374	0.254749572	0.22646865	0.411207012	0.433441467	0.212180233	0.201346504	0.184231776	0.20564
63.4	2.24E-04	0.212883911	0.217087874	0.200413911	0.566388537	34.95494305	9.467668287	0.512559267	0.198603424	0.254605878	0.226326475	0.410896206	0.432517387	0.212050052	0.201225372	0.184143234	0.20551
63.5	2.24E-04	0.212750802	0.216954552	0.200305059	0.565174656	34.80711678	9.427646135	0.511849274	0.198503111	0.254462536	0.226184716	0.41058631	0.431597921	0.211920201	0.201104543	0.184054873	0.20539
63.6	2.24E-04	0.212618036	0.216821568	0.200196457	0.563967117	34.66014849	9.387862969	0.51114223	0.198403429	0.254319543	0.22604337	0.410277322	0.430683039	0.211790678	0.200984014	0.183966695	0.20526
63.7	2.24E-04	0.212485611	0.216688921	0.200088104	0.562765877	34.51403194	9.348316991	0.510438119	0.198304372	0.254176899	0.225902435	0.409969237	0.429772709	0.211661483	0.200863785	0.183878697	0.20513
63.8	2.24E-04	0.212353525	0.21655661	0.199979999	0.561570894	34.36876094	9.30900642	0.509736925	0.198205937	0.254034601	0.22576191	0.409662052	0.428866904	0.211532615	0.200743855	0.183790879	0.20501
63.9	2.23E-04	0.212221776	0.216424634	0.199872141	0.560382125	34.22432934	9.26992949	0.509038631	0.198108117	0.25389265	0.225621793	0.409355761	0.427965593	0.211404071	0.200624222	0.183703241	0.20488
64	2.23E-04	0.212090365	0.21629299	0.19976453	0.559199529	34.08073106	9.231084452	0.508343221	0.19801091	0.253751042	0.225482081	0.409050363	0.427068747	0.21127585	0.200504885	0.183615783	0.20476
