Energy	Zirconium	Tin	Calcium	Scandium	Titanium	Vanadium	Chromium	Manganese	Iron	Cobalt	Nickel	Copper	Zinc	Gallium	Germanium	Arsenic	Selenium	Bromine	Krypton	Rubidium	Strontium	Yttrium	Niobium	Molybdenum	Technetium	Ruthenium	Rhodium	Palladium	Silver	Cadmium	Indium	Antimony	Tellurium	Iodine	Xenon	Cesium	Barium	Lanthanum	Cerium	Praseodymium	Neodymium	Promethium	Samarium	Europium	Gadolinium	Terbium	Dysprosium	Holmium	Erbium	Thulium
186.6	1.43361447214003	2.92570323087574	0.230850584823354	0.426216076058988	0.631726475547022	0.897069764518456	0.995827927326389	0.869042814032249	1.13365310300445	1.40508115428768	1.3046822816371	1.52287335730568	1.0749717774438	0.78815118356699	0.803175554402014	0.330640585097179	0.810579290813558	0.476624768749456	6.35340017926917E-4	0.307040661134224	0.570174920522541	1.02774631152482	2.1926371004903	2.71317782487116	3.21782695001429	3.57225276612255	3.8689862536096	3.82263156160276	3.491604613293	2.88544597828888	2.58358709962452	2.60530084648748	2.45087322433693	2.0472978484068	0.00243001578178348	0.822465732455557	1.61587807908168	3.0142931840139	3.47543959861183	3.65016396098768	3.89695668490091	3.81241651046051	4.56653548009317	3.33414237058069	5.11567611113625	5.60710067737431	6.0175961077851	6.18254239462855	6.6303909509421	7.75019715384951
186.7	1.43205089181684	2.92283997280872	0.230802205388361	0.426115536909024	0.631545885958396	0.896798565728331	0.995366681323538	0.868582200295383	1.13310177887903	1.40443456099853	1.30389139846565	1.52208903868733	1.07421801213933	0.787473211323677	0.802515881100417	0.330376166320292	0.809885396829563	0.476109432671208	6.34692071576765E-4	0.30675998214004	0.569654295087708	1.02678252041506	2.19049554973775	2.71043244319652	3.21455034000668	3.56858435794931	3.86501392412193	3.81860413615326	3.48774402556113	2.88204635876055	2.58060463466834	2.60235682871811	2.44801643064108	2.04481743055356	0.00242695475269131	0.821390396427639	1.61386153744751	3.01055063845943	3.47110510288982	3.64550038660233	3.89187226924701	3.80746326793464	4.560769728967	3.32989571002335	5.1091095250959	5.59987626462141	6.00981763159674	6.17452494242865	6.62217209392037	7.74402399263797
186.8	1.43049046005787	2.91998258788767	0.230753926363289	0.42601520698546	0.631365666739754	0.896527924360867	0.994906361446926	0.868122529102506	1.13255158441577	1.40378929893463	1.30310213490477	1.52130634766209	1.07346578597618	0.786796617683148	0.801857550180195	0.330112285909345	0.80919291332781	0.475595136713704	6.34045436308666E-4	0.306479873456818	0.569134728120789	1.02582068560619	2.18835834213109	2.70769261918893	3.21128036880879	3.5649233818802	3.86104964800192	3.81458485961341	3.48389121657901	2.87865354339963	2.57762815918245	2.59941874266558	2.44516536600899	2.04234195422261	0.00242389977650736	0.820317170510229	1.61184898960276	3.00681550956216	3.46677918351226	3.6408459757485	3.88679777155967	3.80251968289442	4.55501534279228	3.32565738298001	5.10255574922108	5.59266589064253	6.00205424565326	6.16652309836563	6.61396966398883	7.7378666517473
186.9	1.42893316884262	2.91713106094128	0.230705747486166	0.425915085741261	0.631185816933948	0.896257838972861	0.99444696534271	0.867663798021903	1.13200251669715	1.40314536464593	1.30231448677347	1.52052527998453	1.07271509499021	0.786121399106493	0.801200558193432	0.32984894248095	0.808501836688643	0.475081878222672	6.33400108770252E-4	0.306200333621517	0.568616216905265	1.02486080208389	2.1862254665463	2.7049583386343	3.20801701943044	3.56126981889656	3.85709340463081	3.81057371115316	3.48004616652885	2.87526751496265	2.57465765794869	2.59648657322151	2.44232001590237	2.03987140693875	0.00242085083803895	0.81924604943825	1.60984042551204	3.0030877786783	3.46246181894739	3.63620070554266	3.88173316720755	3.79758573136521	4.54927229312912	3.32142736866692	5.09601475170145	5.58546952067765	5.9943059126409	6.15853682376145	6.60578361967473	7.73172508294474
187	1.42737901017527	2.9142853768455	0.230657668495846	0.425815172631108	0.631006335586814	0.895988308125613	0.993988490664287	0.867206004629428	1.13145457281472	1.40250275469312	1.30152844990377	1.51974583142256	1.07196593522961	0.785447552065769	0.800544901702906	0.329586134656014	0.807812163303624	0.474569654552027	6.32756085619513E-4	0.305921361175628	0.568098758733036	1.0239028648494	2.18409691189376	2.70222958736247	3.204760274934	3.55762365003855	3.8531451734536	3.8065706700068	3.47620885565383	2.87188825625898	2.57169311579566	2.59356030532404	2.4394803658275	2.03740577626488	0.00241780792213962	0.818177027962561	1.60783583517051	2.99936742722078	3.45815298772896	3.63156455317056	3.87667843163358	3.79266138944461	4.54354055162384	3.31720564636319	5.08948650082261	5.57828712007129	5.98657259535799	6.15056608005442	6.59761391963167	7.72559923816677
187.1	1.42582797608461	2.91144552052334	0.230609689132002	0.425715467111404	0.630827221747162	0.895719330384915	0.993530935072265	0.866749146508479	1.13090774986913	1.40186146564765	1.30074402014068	1.51896799775737	1.07121830275484	0.784775073043967	0.799890577282049	0.329323861059717	0.807123889575492	0.47405846306384	6.32113363524762E-4	0.305642954665158	0.567582350904392	1.02294686891939	2.18197266711816	2.69950635124705	3.20151011843415	3.5539848564049	3.84920493397884	3.80257571547273	3.47237926425798	2.86851575015069	2.56873451759857	2.59063992395764	2.43664640133515	2.03494504980189	0.00241477101370896	0.817110100849904	1.60583520860378	2.99565443665914	3.45385266845596	3.62693749588702	3.87163354035472	3.78774663330221	4.5378200900087	3.31299219541057	5.08297096496569	5.57111865427216	5.97885425671456	6.14261082879876	6.58946052263918	7.71948906951853
187.2	1.424280058624	2.90861147694471	0.230561809135124	0.425615968640256	0.630648474466761	0.895450904321031	0.993074296234437	0.86629322124997	1.13036204497002	1.40122149409167	1.29996119334211	1.51819177478339	1.07047219363862	0.784103958534966	0.799237581514909	0.329062120321504	0.806437011918123	0.473548301128314	6.31471939164592E-4	0.305365112640614	0.567066990727979	1.02199280932595	2.17985272119832	2.69678861620523	3.19826653309775	3.5503534191527	3.84527266577836	3.79858882691318	3.46855737270589	2.86514997955235	2.56578184827903	2.58772541415296	2.43381810802036	2.03248921518854	0.00241174009769242	0.816045262882843	1.60383853586778	2.99194878851923	3.4495608397924	3.62231951101568	3.86659846896167	3.78284143917941	4.53211088010159	3.30878699521322	5.07646811260704	5.5639640888328	5.97115085973199	6.13467103166421	6.58132338760227	7.71339452927308
187.3	1.42273524987118	2.90578323112626	0.230514028246516	0.425516676677476	0.630470092800333	0.895183028508682	0.992618571825754	0.865838226452298	1.12981745523603	1.40058283661798	1.29917996537889	1.51741715830825	1.06972760396583	0.783434205043499	0.798585910996111	0.328800911075062	0.80575152675649	0.473039166123751	6.30831809227844E-4	0.305087833656987	0.566552675520771	1.02104068111654	2.17773706314715	2.69407636819768	3.19502950214358	3.5467293194972	3.84134834848705	3.79460998375403	3.46474316142256	2.8617909274308	2.5628350928049	2.58481676098665	2.43099547152232	2.03003826010128	0.0024087151590812	0.814982508859715	1.60184580704865	2.98825046438308	3.44527748046707	3.61771057594873	3.8615731931186	3.77794578338907	4.52641289380571	3.30459002523748	5.06997791231789	5.55682338940915	5.96346236754256	6.12674665043565	6.57320247355099	7.70731556987082
187.4	1.42119354192829	2.90296076813117	0.230466346208293	0.425417590684573	0.630292075805539	0.894915701527029	0.992163759528304	0.865384159721326	1.12927397779476	1.39994548983001	1.29840033213466	1.5166441441527	1.0689845298335	0.782765809085111	0.797935562330821	0.32854023195831	0.80506743052662	0.472531055436521	6.30192970413568E-4	0.304811116273734	0.566039402608042	1.02009047935391	2.17562568201144	2.69136959322834	3.19179900884221	3.54311253871159	3.83743196180266	3.79063916548455	3.46093661089311	2.85843857680502	2.55989423619016	2.58191394958119	2.42817847752419	2.02759217225414	0.00240569618291201	0.813921833594566	1.59985701226266	2.98455944588869	3.44100256927333	3.6131106681467	3.85655768856294	3.7730596423153	4.52072610310929	3.30040126501168	5.06350033276401	5.54969652176027	5.95578874338908	6.11883764701263	6.56509773963994	7.70125214391876
187.5	1.41965492692171	2.90014407306904	0.230418762763378	0.425318710124744	0.630114422542971	0.894648921959657	0.991709857031279	0.864931018670346	1.12873160978274	1.39930945034175	1.29762228950583	1.51587272815058	1.06824296735076	0.782098767186119	0.797286532134704	0.328280081613381	0.804384719675558	0.472023966461037	6.29555419430985E-4	0.304534959054764	0.56552716932333	1.01914219911604	2.1735185668718	2.68866827734428	3.18857503651579	3.53950305812679	3.83352348548554	3.78667635165719	3.4571377016626	2.85509291074593	2.55695926349466	2.57901696510474	2.42536711175295	2.02515093939862	0.00240268315426698	0.8128632319171	1.59787214165607	2.98087571472979	3.43673608506885	3.60851976513817	3.85155193110506	3.76818299241325	4.51505048008526	3.29622069412586	5.05703534270538	5.54258345174794	5.94812995062453	6.11094398340902	6.55700914514789	7.69520420418991
187.6	1.418119397002	2.89733313109566	0.2303712776555	0.425220034462875	0.629937132076139	0.894382688394561	0.991256862030957	0.864478800920058	1.12819034834539	1.39867471477775	1.29684583340157	1.51510290614881	1.06750291263882	0.781433075883576	0.79663881703389	0.328020458686606	0.803703390661324	0.471517896599725	6.28919152999452E-4	0.304259360568421	0.565015973008411	1.01819583549613	2.17141570684251	2.68597240663555	3.18535756853786	3.53590085913125	3.82962289935845	3.78272152188733	3.45334641433583	2.85175391237616	2.55403015982404	2.57612579277097	2.42256135997924	2.02271454932351	0.00239967605827347	0.811806698672626	1.59589118540505	2.9771992526557	3.43247800677543	3.60393784451958	3.84655589662805	3.76331581020875	4.50938599689098	3.29204829223163	5.05058291099586	5.53548414533627	5.9404859527116	6.10306562175256	6.54893664947728	7.68917170362261
187.7	1.41658694434381	2.8945279274129	0.230323890629189	0.425121563165524	0.629760203471461	0.894116999424125	0.990804772230672	0.864027504098541	1.12765019063698	1.39804127977306	1.29607095974376	1.51433467400725	1.06676436183088	0.780768731725229	0.795992413664932	0.327761361828504	0.803023439952875	0.471012843262991	6.28284167848426E-4	0.303984319387469	0.564505811013271	1.01725138360249	2.16931709107139	2.68328196723502	3.18214658833318	3.53230592317073	3.82573018330627	3.77877465585307	3.4495627295771	2.84842156486991	2.55110691032954	2.57324041783891	2.4197612080172	2.02028298985477	0.00239667488010389	0.810752228721994	1.59391413371556	2.97353004147107	3.42822831337869	3.59936488395497	3.84156956108747	3.75845807229819	4.50373262576792	3.28788403904188	5.04414300658284	5.52839856859139	5.9328567132224	6.09520252428454	6.54088021215384	7.68315459531989
187.8	1.41505756114579	2.89172844726849	0.230276601429775	0.425023295700925	0.629583635798251	0.893851853645113	0.990353585340787	0.863577125841226	1.12711113382064	1.39740914197321	1.29529766446689	1.51356802759876	1.0660273110721	0.78010573126948	0.795347318674771	0.327502789693758	0.802344864030064	0.470508803869198	6.27650460717425E-4	0.303709834089072	0.563996680696071	1.01630883855852	2.16722270873971	2.68059694531824	3.17894207937752	3.52871823174811	3.82184531727586	3.77483573329501	3.44578662811	2.84509585145275	2.5481895002078	2.57036082561274	2.41696664172433	2.01785624885542	0.00239367960497557	0.80969981694155	1.59194097682324	2.96986806303573	3.42398698392794	3.59480086117573	3.83659290051104	3.75360975534817	4.49809033904135	3.28372791433062	5.03771559850694	5.52132668768103	5.92524219583798	6.0873546533593	6.5328397928261	7.6771528325488
187.9	1.41353123963051	2.8889346759559	0.230229409803384	0.424925231538977	0.629407428128715	0.893587249658645	0.989903299078675	0.863127663790871	1.12657317506825	1.39677829803413	1.29452594351808	1.51280296280908	1.06529175651958	0.779444071085352	0.794703528720699	0.327244740941209	0.801667659383601	0.470005775844634	6.27018028355992E-4	0.303435903254784	0.563488579423123	1.01536819550263	2.16513254906203	2.67791732710325	3.1757440251975	3.52513776642317	3.81796828127578	3.770904734016	3.44201809071718	2.84177675540146	2.54527791470074	2.56748700144168	2.41417764700131	2.01543431422539	0.00239069021815058	0.808649458223071	1.58997170499331	2.96621329926449	3.41975399753586	3.59024575398036	3.83162589099846	3.74877083609529	4.49245910912009	3.27957989793273	5.03130065590166	5.51426846887424	5.917642364348	6.07952197144389	6.52481535126496	7.67116636873979
188	1.41200797204437	2.88614659881413	0.230182315496936	0.424827370151237	0.629231579537929	0.893323186070188	0.989453911168688	0.862679115597531	1.12603631156049	1.39614874462216	1.29375579285699	1.51203947553678	1.06455769434231	0.778783747752447	0.794061040470317	0.326987214233834	0.800991822515016	0.469503756623484	6.26386867523663E-4	0.303162525470528	0.562981504568855	1.01442944958822	2.16304660128613	2.67524309885047	3.17255240937039	3.52156450881239	3.81409905537606	3.76698163788094	3.43825709824019	2.83846426004379	2.54237213909538	2.56461893071982	2.41139420979186	2.01301717390138	0.0023877067049356	0.80760114747372	1.58800630852046	2.9625657321269	3.41552933337836	3.58569954023425	3.8266685087211	3.74394129134591	4.48683890849615	3.27543996974373	5.02489814799304	5.50722387854095	5.91005718265035	6.07170444111766	6.51680684736331	7.66519515748608
188.1	1.4104877506575	2.88336420122759	0.23013531825814	0.424729711010917	0.629056089103841	0.893059661489537	0.989005419342134	0.862231478918536	1.12550054048677	1.39552047841399	1.29298720845579	1.51127756169329	1.0638251207211	0.778124757860906	0.793419850601505	0.326730208238738	0.800317349936616	0.469002743647803	6.25756974989925E-4	0.302889699326584	0.562475453515787	1.0134925959836	2.16096485469284	2.67257424686253	3.16936721552396	3.51799844058875	3.81023761970804	3.76306642481654	3.43450363157923	2.83515834875832	2.53947215872369	2.56175659888592	2.40861631608259	2.01060481585675	0.00238472905068171	0.806554879615984	1.58604477772878	2.95892534364712	3.4113129706943	3.58116219786945	3.82172072992176	3.73912109797591	4.4812297097445	3.27130810971963	5.01850804409936	5.50019288315169	5.90248661475074	6.06390202507186	6.50881424113551	7.65923915254299
188.2	1.40897056776371	2.8805874686259	0.230088417835496	0.424632253592877	0.628880955907252	0.892796674530799	0.988557821337255	0.86178475141846	1.12496585904518	1.39489349609662	1.29222018629913	1.51051721720275	1.06309403184858	0.777467098011376	0.792779955802378	0.32647372162713	0.799644238171448	0.468502734367484	6.25128347534185E-4	0.30261742341757	0.561970423654498	1.01255762987193	2.15888729859594	2.66991075748409	3.16618842733624	3.51443954348151	3.80638395446407	3.75915907481112	3.43075767169291	2.83185900497428	2.5365779589624	2.55889999142329	2.40584395190285	2.00819722810138	0.00238175724078429	0.805510649587625	1.58408710297157	2.95529211590368	3.40710488878527	3.57663370488438	3.81678253091445	3.7343102329304	4.47563148552271	3.26718429787665	5.01213031363081	5.49317544927717	5.89493062476235	6.05611468610928	6.50083749271705	7.65329830782732
188.3	1.40745641568037	2.87781638648374	0.230041613978283	0.424534997373616	0.628706179031808	0.892534223812378	0.988111114899195	0.8613389307691	1.12443226444251	1.39426779436733	1.29145472238407	1.50975843800204	1.06236442392911	0.776810764814968	0.792141352771253	0.326217753074315	0.798972483753263	0.468003726240235	6.24500981945731E-4	0.30234569634243	0.5614664123836	1.01162454645121	2.15681392234204	2.66725261710175	3.16301602853539	3.51088779927603	3.80253803989736	3.75525956791434	3.42701919959813	2.82856621217137	2.53368952523289	2.55604909385963	2.40307710332455	2.00579439868153	0.0023787912606828	0.804468452341622	1.58213327463135	2.95166603102929	3.40290506701539	3.57211403934367	3.81185388808407	3.72950867322354	4.47004420857073	3.26306851429103	5.00576492608917	5.48617154358797	5.88738917690543	6.04834238714379	6.49287656236403	7.6473725774167
188.4	1.40594528674834	2.87505094032069	0.229994906436569	0.424437941831272	0.628531757563991	0.892272307956962	0.987665297779984	0.860894014649445	1.12389975389416	1.39364336993363	1.29069081272004	1.50900122004071	1.06163629317877	0.776155754893222	0.791504038216611	0.325962301259681	0.798302083226473	0.467505716731548	6.238748750237E-4	0.302074516704416	0.560963417109705	1.01069334093415	2.15474471531049	2.66459981214382	3.15985000289949	3.50734318981354	3.79869985632171	3.75136788423704	3.42328819636976	2.82527995387953	2.53080684300096	2.55320389176685	2.40031575646202	2.00339631567971	0.00237583109586071	0.803428282846121	1.58018328311966	2.94804707121067	3.39871348481108	3.56760317937787	3.80693477788625	3.72471639593823	4.46446785171053	3.25896073909883	4.99941185106744	5.47918113285418	5.87986223550693	6.04058509120003	6.48493141045283	7.64146191554901
188.5	1.40443717333189	2.87229111570106	0.229948294961194	0.424341086445608	0.628357690593109	0.892010925591502	0.987220367738505	0.860450000745651	1.12336832462416	1.39302021951325	1.2899284533288	1.50824555928091	1.06090963582531	0.775502064878065	0.79086800885706	0.325707364866675	0.797633033146113	0.467008703314669	6.23250023577036E-4	0.301803883111071	0.560461435247399	1.00976400854821	2.15267966691322	2.66195232908026	3.1566903342564	3.503805696991	3.79486938411132	3.74748400395099	3.41956464314053	2.82200021367884	2.52792989777676	2.5503643707609	2.3975598974719	2.0010029672146	0.00237287673184524	0.802390136084377	1.578237118877	2.94443521868835	3.39453012166083	3.56310110318324	3.80202517684702	3.71993337822594	4.45890238784586	3.25486095249572	4.9930710582496	5.47220418394505	5.87234976500015	6.03284276141295	6.47700199747959	7.63556627662169
188.6	1.40293206781862	2.86953689823374	0.22990177930378	0.424244430698016	0.628183977211282	0.891750075347201	0.986776322540477	0.860006886751019	1.12283797386509	1.39239833983408	1.28916764024441	1.50749145169738	1.06018444810812	0.77484969141178	0.7902332614213	0.325452942582798	0.796965330077807	0.466512683470575	6.22626424424465E-4	0.301533794174217	0.559960464219214	1.00883654453547	2.15061876659463	2.65931015442245	3.15353700648352	3.50027530276079	3.79104660370057	3.74360790728867	3.41584852110077	2.81872697519928	2.52505867511453	2.54753051650166	2.39480951255292	1.99861434144082	0.00236992815420729	0.801354007054706	1.57629477237275	2.94083045575647	3.39035495711501	3.55860778902153	3.79712506156261	3.71515959730639	4.45334778996193	3.25076913473672	4.98674251741024	5.46524066382864	5.86485172992432	6.02511536102746	6.46908828405986	7.62968561519116
188.7	1.40142996261935	2.86678827357201	0.229855359216719	0.4241479740715	0.628010616513436	0.891489755859496	0.986333159958424	0.859564670365963	1.1223086988581	1.39177772763414	1.28840836951316	1.50673889327739	1.05946072627815	0.774198631146965	0.789599792648084	0.325199033099585	0.796298970597723	0.466017654687942	6.22004074394449E-4	0.301264248509938	0.559460501455598	1.00791094415262	2.1485620038315	2.6566732747231	3.15039000350766	3.49675198913064	3.7872314955838	3.73973957454305	3.41213981149821	2.81546022212056	2.52219316061255	2.54470231469274	2.39206458794578	1.99623042654892	0.00236698534856126	0.800319890770426	1.57435623410499	2.9372327647626	3.38618797078559	3.55412321521972	3.79223440869919	3.71039503046739	4.44780403112515	3.24668526613609	4.98042619841422	5.45829053957145	5.85736809492427	6.01740285339807	6.46119023092813	7.62381988597216
188.8	1.39993085016805	2.86404522741344	0.229809034453175	0.424051716050681	0.627837607597292	0.891229965768045	0.985890877771655	0.85912334929799	1.12178049685284	1.39115837966152	1.28765063719353	1.5059878800207	1.05873846659791	0.773548880746494	0.788967599286185	0.324945635112591	0.795633951292544	0.465523614463121	6.2138297032516E-4	0.300995244738565	0.558961544394886	1.00698720267089	2.14650936813286	2.65404167657604	3.14724930930485	3.49323573816332	3.78342404031508	3.73587898606738	3.40843849563778	2.812199938172	2.51933333991288	2.54187975108135	2.38932510993304	1.99385121076516	0.00236404830056486	0.799287782259811	1.5724214946005	2.93364212810753	3.38202914234598	3.54964736016979	3.78735319499262	3.70563965506454	4.44227108448281	3.24260932706701	4.97412207121641	5.45135377833813	5.84989882475004	6.00970520198843	6.45330779893744	7.61796904383718
188.9	1.3984347229218	2.86130774549965	0.229762804767078	0.423955656121781	0.627664949563353	0.89097070371671	0.985449473766239	0.858682921261671	1.12125336510744	1.3905402926744	1.28689443935616	1.50523840793948	1.05801766534141	0.772900436883483	0.788336678094357	0.32469274732138	0.794970268759421	0.465030560300108	6.20763109064439E-4	0.300726781484659	0.558463590483272	1.006065315376	2.14446084903984	2.65141534661615	3.14411490790016	3.48972653197653	3.77962421850803	3.73202612227499	3.40474455488142	2.80894610713225	2.51647919870127	2.53906281145813	2.3865910648389	1.99147668235143	0.002361116995919	0.79825767656603	1.57049054441457	2.93005852824511	3.3778784515308	3.54518020232853	3.7824813972482	3.70089344852102	4.43674892326283	3.23854129796145	4.96783010586134	5.44443034739109	5.84244388425652	6.00202237037102	6.44544094905893	7.61213304381581
189	1.39694157336062	2.85857581361621	0.229716669913125	0.423859793772626	0.627492641514898	0.890711968353543	0.985008945734979	0.858243383978615	1.12072730088851	1.38992346344095	1.2861397720838	1.50449047305832	1.05729831879411	0.772253296241253	0.787707025841301	0.324440368429506	0.794307919605942	0.464538489710516	6.20144487469764E-4	0.300458857376999	0.557966637174782	1.00514527756812	2.14241643612563	2.64879427151915	3.14098678336752	3.48622435274263	3.77583201083556	3.72818096363903	3.40105797064783	2.80569871282922	2.51363072270701	2.53625148165698	2.3838624390291	1.98910682960512	0.00235819142036763	0.797229568747101	1.56856337413096	2.92648194768206	3.37373587813564	3.54072172021728	3.77761899234046	3.69615638832734	4.43123752077344	3.23448115930994	4.96155027248289	5.43752021409016	5.83500323840308	5.99435432222674	6.43758964238147	7.6063118410941
189.1	1.39545139398747	2.85584941759247	0.229670629646775	0.423764128492634	0.627320682557969	0.890453758330768	0.98456929147739	0.857804735177447	1.12020230147104	1.38930788873936	1.28538663147126	1.50374407141416	1.0565804232529	0.771607455513294	0.787078639305628	0.324188497144501	0.793646900450091	0.464047400213551	6.19527102408215E-4	0.300191471048564	0.557470681931244	1.00422708456179	2.14037611899528	2.64617843800148	3.13786491982956	3.4827291826885	3.77204739802971	3.7243434906923	3.39737872441233	2.80245773913983	2.51078789770271	2.53344574755496	2.38113921891076	1.98674164085897	0.00235527155969757	0.796203453875838	1.56663997436176	2.92291236897776	3.36960140201688	3.53627189242171	3.77276595721287	3.69142845204111	4.42573685040294	3.23042889166133	4.95528254130399	5.43062334589228	5.8275768522532	5.98670102134452	6.42975384011118	7.60050539101403
189.2	1.39396417732812	2.85312854330139	0.229624683724245	0.423668659772811	0.627149071801364	0.890196072304771	0.984130508799675	0.85736697259378	1.11967836413844	1.38869356535772	1.28463501362539	1.50299919905623	1.05586397502604	0.770962911403224	0.786451515275825	0.323937132177861	0.79298720792021	0.463557289335981	6.18910950756441E-4	0.299924621136519	0.556975722222261	1.0033107316859	2.13833988728566	2.64356783282016	3.13474930145742	3.47924100409531	3.76827036088139	3.72051368402702	3.39370679770662	2.79922316998987	2.50795070950421	2.53064559507206	2.37842139093221	1.98438110448098	0.00235235739973838	0.795179327039796	1.56472033574731	2.91934977474407	3.36547500309144	3.53183069759157	3.76792226887763	3.68670961728683	4.42024688561937	3.22638447562267	4.94902688263626	5.42373971035114	5.82016469097411	5.97906243162097	6.42193350357109	7.59471364907281
189.3	1.3924799159311	2.85041317665938	0.229578831902509	0.423573387105748	0.626977808356622	0.889938908936079	0.983692595514699	0.856930093970191	1.11915548618248	1.38808049009406	1.28388491466498	1.50225585204601	1.05514897043313	0.770319660624759	0.785825650550219	0.323686272245031	0.792328838654968	0.463068154612113	6.18296029400623E-4	0.299658306282201	0.556481755525185	1.00239621428364	2.13630773066528	2.64096244277261	3.13163991247058	3.47575979929836	3.76450088024021	3.71669152429461	3.39004217211857	2.79599498935383	2.50511914397039	2.52785101017111	2.3757089415829	1.98202520887425	0.00234944892636218	0.79415718334122	1.56280444895609	2.91579414764518	3.36135666133657	3.52739811444052	3.76308790441542	3.6819998617556	4.41476759997026	3.22234789185891	4.94278326687977	5.41686927511681	5.81276671983643	5.97143851705997	6.41412859420065	7.58893657092234
189.4	1.39099860236758	2.84770330362617	0.229533073939296	0.423478309985611	0.62680689133802	0.889682266889351	0.983255549441967	0.856494097056193	1.11863366490325	1.38746865975629	1.2831363307208	1.50151402645721	1.05443540580507	0.769677699901671	0.785201041936939	0.323435916065389	0.791671789303315	0.462579993583762	6.17682335236441E-4	0.299392525131101	0.555988779325084	1.00148352771241	2.13427963883425	2.63836225469655	3.1285367371367	3.47228555068683	3.76073893701424	3.7128769922055	3.38638482929205	2.7927731812547	2.50229318700306	2.5250619788576	2.37300185739318	1.97967394247687	0.00234654612548356	0.793137017896996	1.56089230468464	2.91224547039736	3.3572463567897	3.52297412174586	3.75826284097515	3.67729916320492	4.40929896708236	3.21831912109276	4.93655166452269	5.41001200793547	5.8053829042138	5.96382924177234	6.4063390735554	7.58317411236857
189.5	1.38952022923132	2.84499891020463	0.229487409593086	0.423383427908136	0.626636319862556	0.889426144833359	0.982819368407602	0.856058979608216	1.11811289760914	1.38685807116214	1.28238925793547	1.50077371837571	1.05372327748401	0.769037025967755	0.784577686253884	0.323186062362237	0.791016056524452	0.462092803800227	6.17069865169041E-4	0.299127276332854	0.555496791114719	1.00057266734379	2.13225560152409	2.63576725546983	3.12543975977141	3.46881824070365	3.75698451216981	3.70907006852889	3.38273475092671	2.78955772976382	2.49947282454673	2.52227848717953	2.37030012493422	1.97732729376182	0.00234364898305934	0.792118825838597	1.55898389365743	2.90870372576884	3.35314406954811	3.5185586983483	3.75344705577374	3.67260749945847	4.40384096066133	3.21429814410444	4.93033204614098	5.40316787664903	5.79801320958253	5.9562345699754	6.3985649033065	7.57742622937091
189.6	1.38804478913859	2.8422999824406	0.229441838623106	0.423288740370627	0.626466093049945	0.889170541440973	0.982384050244315	0.855624739389577	1.11759318161684	1.38624872113916	1.28164369246349	1.50003492389952	1.05301258182331	0.768397635566796	0.783955580328688	0.322936709862781	0.790361636987792	0.461606582818264	6.16458616113002E-4	0.298862558541219	0.555005788394516	0.999663628563521	2.13023560849766	2.6331774320103	3.12234896473821	3.46535785184527	3.7532375867313	3.70527073409256	3.37909191877779	2.78634861900071	2.49665804258853	2.51950052122727	2.36760373081782	1.9749852512368	0.00234075748508849	0.79110260231203	1.55707920662679	2.90516889657958	3.34904977976884	3.51415182315179	3.74864052609586	3.66792484840587	4.39839355449147	3.21028494173155	4.92412438239808	5.3963368491948	5.79065760152126	5.94865446599267	6.39080604524033	7.57169287804165
189.7	1.38657227472808	2.8396065064228	0.22939636078933	0.423194246871946	0.626296210022606	0.888915455389149	0.981949592791392	0.855191374170455	1.11707451425123	1.38564060652466	1.28089963047116	1.4992976391387	1.05230331518751	0.767759525452524	0.783334720998684	0.322687857298122	0.789708527372922	0.461121328202057	6.15848584992298E-4	0.298598370414068	0.554515768672536	0.998756406771403	2.12821964954906	2.63059277127565	3.11926433644821	3.46190436666147	3.74949814178095	3.70147896978266	3.37545631465592	2.78314583313288	2.49384882715805	2.51672806713337	2.3649126616963	1.97264780344414	0.00233787161761197	0.790088342477793	1.5551782343728	2.90164096570114	3.3449634676684	3.50975347512325	3.74384322929374	3.66325118800242	4.39295672243546	3.20627949486878	4.91792864404464	5.38951889360517	5.78331604571054	5.94108889425346	6.38306246125814	7.56597401464531
189.8	1.38510267866081	2.83691846828259	0.229350975852474	0.423099946912511	0.626126669905654	0.888660885358912	0.98151599389466	0.854758881727872	1.11655689284545	1.38503372416568	1.28015706813653	1.4985618602154	1.0515954739523	0.767122692388589	0.782715105110868	0.322439503403238	0.789056724369567	0.460637037523195	6.1523976874027E-4	0.298334710613367	0.554026729464449	0.997850997381273	2.12620771450349	2.62801326026327	3.11618585936002	3.45845776775519	3.74576615845862	3.69769475654349	3.3718279204269	2.77994935637568	2.49104516432713	2.51396111107247	2.36222690426233	1.97031493896068	0.00233499136671256	0.789076041510812	1.55328096770318	2.89811991605642	3.34088511352259	3.50536363329234	3.73905514278685	3.6585864962689	4.38753043843409	3.20228178446779	4.91174480191816	5.38271397800724	5.77598850793255	5.9335378192925	6.37533411337555	7.56026959559813
